left_ratio_x,right_ratio_x,left_ratio_y,right_ratio_y,label
0.05092821358274459,0.006759738504852575,0.09516624903806423,0.050166973302560015,screen
0.04530697740107813,0.0039232149119257645,0.09798189675180424,0.04179153212640133,screen
0.04918275478257055,0.0035224560788490837,0.09251271739171062,0.03176704633015313,screen
0.0441042347704493,0.0035569474984746283,0.08399944533745925,0.035658932417322986,screen
0.04855514317230181,0.0010217643423714752,0.07498408715625951,0.04835398310425676,screen
0.04116051045993788,0.0009126413918752121,0.10052199278421739,0.03572458774007113,screen
0.041325700111840724,0.0037830011923011414,0.09055398436804658,0.03574817849456789,screen
0.04173262252343753,0.007751878507015309,0.08546499239789525,0.03984473065019675,screen
0.040008183534356895,0.010903320420870046,0.08112678893538315,0.039369056727511204,screen
0.04237048394716667,0.004426463428399112,0.0860657073038284,0.029754882463579553,screen
0.036006153794325146,0.006180564574208096,0.08094118539304539,0.035467978631020164,screen
0.043018168182630025,0.011641717931382729,0.10688416103416572,0.03621265614900046,screen
0.0400644847510652,0.004972267655651614,0.10310125080928949,0.04156565647961539,screen
0.0384606719528989,0.005382871074076708,0.08809470582996642,0.049919612668574996,screen
0.042528424242937325,0.005515022882536314,0.07911347034119083,0.038569763102358406,screen
0.03679289933033677,0.011637674565118477,0.08250558615435648,0.048584395758550974,screen
0.036880924840430034,0.028974046558038032,0.1096760717507357,0.030082286066270746,screen
0.03462146048298213,0.03050203951979267,0.12680914224620826,0.019047474348455842,screen
0.030311270264918578,0.030825444926505897,0.12757514028749328,0.020197977857654502,screen
0.03854508640304152,0.032087185370132935,0.11627189398414367,0.031098951511565286,screen
0.03641958546601595,0.026139905639488342,0.10090795223544037,0.012334110925660221,screen
0.0351456947437459,0.02399366224189783,0.11369424165700914,0.01975338687434088,screen
0.03884084959659758,0.02323117988917421,0.10229375733090056,0.0054023149065558695,screen
0.04329156879324535,0.02082445449250951,0.11145403246711774,0.0034596851702730085,screen
0.03575453712383741,0.011991682536691722,0.0972808045035186,0.015321547066227778,screen
0.03494460751822744,0.016875105641993716,0.08910652232605534,0.010864156855361982,screen
0.0325213221584738,0.02207000233634575,0.11437669124707293,0.00116296404349213,screen
0.03942433075093963,0.019715681347891045,0.10343484251865107,0.04112176593823985,screen
0.03686186359714004,0.013103837872670781,0.09897094487498063,0.0009799192668312952,screen
0.029334304741614105,0.01954327360243116,0.1137951546242874,0.03655524410304239,screen
0.0369654094832751,0.013619832634989164,0.12319580950265607,0.03872077463765763,screen
0.03216007119135221,0.005633555088822902,0.14875101991930473,0.0178724137648034,screen
0.020498599338042666,0.008224711258316668,0.1592839711541098,0.03599182200687695,screen
0.03154356619769611,0.005824101933669761,0.1519530426484893,0.0384624172739365,screen
0.04241652169897009,0.01428444862437216,0.1177494199535963,0.031245087575599625,screen
0.01874576625732749,0.02734878121146534,0.11601965140770715,0.03556812824139557,screen
0.013518927072930903,0.008231257398223904,0.15968502169684273,0.0763196394100718,screen
0.034955729020059285,0.024563920386067396,0.09923798671817971,0.003645408929107518,screen
0.03153720341023299,0.018209256522266317,0.1443472766421871,0.024492260264782878,screen
0.026901184486848268,0.02784096003081449,0.15398910629064064,0.033799647659147676,screen
0.04102489417243163,0.02778768059500256,0.13386535226694832,0.017137131853982763,screen
0.03490644613356594,0.03960268719356672,0.12800531015773808,0.008000141856966802,screen
0.044598710205154796,0.03351784769424885,0.15705731986094332,0.01987897393680576,screen
0.054524275412747056,0.03844636958534323,0.137092325586286,0.10434101982889847,screen
0.016831823580507346,0.040276732937080624,0.1410275876467249,0.043617268844164524,screen
0.010070873311345993,0.04323123926193385,0.21347348935607563,0.05188989919317953,screen
0.009477446377901119,0.03636426450429117,0.1161058201058201,0.08390606914681437,screen
0.023469741625741815,0.037155984233451615,0.13208574758182468,0.06269310607046702,screen
0.019766690631814236,0.03956063677054303,0.12414211813827652,0.08069583039344153,screen
0.023270895544897897,0.034411257376305036,0.13782596006935502,0.033154064046560544,screen
0.025254815207554415,0.030561554492057687,0.1452259697487192,0.06997926749585599,screen
0.029668099386095142,0.051171937130380714,0.14248346474346998,0.09452309839133038,screen
0.017506813638827775,0.04845283938401557,0.08566950165740997,0.13995407703833576,screen
0.019593101216072502,0.029543014126539206,0.08080705613514293,0.06268292110446883,screen
0.03586323536133839,0.0456956736134541,0.1296539830308064,0.045768114964242344,screen
0.02250760551175911,0.05814226884683607,0.10712467028660033,0.02144866969414094,screen
0.033170763279727095,0.018461886279267634,0.08792749640053672,0.06882452313394892,screen
0.03574158203351901,0.02877051176928698,0.13989119099134353,0.017630357648114842,screen
0.027981808994441637,0.017227874369339116,0.12206935756921367,0.0062929272986720726,screen
0.04326496498399721,0.0005087858417598289,0.10112251279962765,0.0009843570884390553,screen
0.04083142741826988,0.0208432184471544,0.1418342447484436,0.009580847634201839,screen
0.01707516222836597,0.024466515747897676,0.10505705145159851,0.049607302917997295,screen
0.01543368430419992,0.005120543557252016,0.10608560168637156,0.07978907913231462,screen
0.02619418111832272,0.024879316747122168,0.16368049677713392,0.05606467386813439,screen
0.04333515192299936,0.0465144665695938,0.15319663417920154,0.10322487411813047,screen
0.036682397909434845,0.027654722782097938,0.11582393968303956,0.03494773404987384,screen
0.052207276703624086,0.015110551235828157,0.13764028004458614,0.027146915923118513,screen
0.043426420285621346,0.03311013675638605,0.1668231628220778,0.061886404662019764,screen
0.034369697706502035,0.019612907669525087,0.16541078292700198,0.08753503910758709,screen
0.015969976917205798,0.007428917395618067,0.22146203155818542,0.08166893560496255,screen
0.019451000170756724,0.024274288997016866,0.18290809238162176,0.08902281589457549,screen
0.007844156598814375,0.00020128220294542956,0.14546006810753462,0.06424526838349363,screen
0.019756378593849946,0.010883549237284181,0.15944634170916755,0.05318395479868321,screen
0.017038280583202253,0.006702508768258636,0.12190217641374868,0.04761532178652397,screen
0.03102089338670899,0.014010244049412474,0.17084489604235154,0.06894923114968764,screen
0.025261592121460813,0.010946695142336045,0.10220204535016386,0.09883257392916797,screen
0.009530861421623833,0.02450406182493078,0.1166048934438066,0.08015621359321656,screen
0.01304129504094484,0.02593268904591089,0.08691239399971785,0.09548471221833703,screen
0.019884096226995416,0.024347462671445396,0.11035926115190942,0.14437974742351858,screen
0.021574934046474648,0.02218019072092798,0.07813155843377106,0.11134850292168083,screen
0.00794958114455711,0.018687038609495634,0.0700166845993536,0.05273074575363884,screen
0.018258442455553227,0.015150159046686512,0.11729523471470406,0.06765575164577688,screen
0.012132623799138815,0.028510693002029328,0.11725036192089927,0.05777164112932887,screen
0.028571619131465463,0.03644549719352252,0.10677778337277809,0.0965852712521488,screen
0.020928016831512665,0.020392386647609555,0.08755219150341755,0.11915982536399908,screen
0.006283856382830147,0.03322399802767684,0.11382508087678571,0.04522373969650935,screen
0.02207494598457887,0.03833392049580479,0.10118127499297823,0.06697885202183439,screen
0.014462946564717208,0.041828581449276446,0.12447632619386913,0.09092870811449046,screen
0.023082875076269244,0.039192894720463924,0.11540862048086149,0.02350125664204156,screen
0.02657810866429015,0.04350232003722441,0.08415646927222806,0.0574421512180714,screen
0.01974964518273451,0.013736158193123963,0.10949135925665754,0.07659106623662748,screen
0.014700880727994654,0.02338612458243993,0.12148358458543969,0.04190854465831551,screen
0.009396379840907541,0.026174557011363297,0.09907674501225569,0.023364541607394755,screen
0.014075642329414237,0.025546065342574004,0.13050414083359732,0.040580976935739706,screen
0.014789669137462975,0.018088595272524502,0.09688707890352101,0.10573379531668782,screen
0.015902291732623287,0.032645900157148085,0.07918326943466004,0.11176871274219533,screen
0.1185300093514407,0.16904789162373593,0.021209494242715086,0.15920645747115855,screen
0.14146715438192112,0.21786398745571753,0.04195933959386227,0.09019202508638575,screen
0.12957932209927187,0.25565721963369503,0.02802741391698447,0.05747422680412371,screen
0.11044026068223164,0.20959339909610739,0.0139974819135878,0.02701069551030274,screen
0.03236295744955112,0.05669287463706945,0.029571176334375362,0.10546695971872355,screen
0.03002880761523046,0.04005054121846329,0.045488172419196726,0.06258626127119017,screen
0.02931101731439973,0.040724120120186835,0.04881726254965692,0.04358204505032365,screen
0.04032570841781831,0.03394369590599922,0.07389301957058642,0.019557533799501425,screen
0.037650471356055114,0.023717038372937788,0.06660511380167822,0.018345492439263318,screen
0.027918322443335166,0.019770086935650164,0.04555923264095213,0.006741756152327834,screen
0.03085309082134849,0.019798819474129384,0.05019543467780173,0.020571993119708414,screen
0.02486336209902462,0.021671038363471177,0.07148325206234275,0.006289927465679174,screen
0.026265607122537404,0.021647005344849077,0.07779526516110685,0.029518378142231353,screen
0.024980426313323627,0.019907091032000546,0.03307847763541698,0.02830864429026814,screen
0.025401689580917673,0.022622745683457186,0.039617139828717195,0.01998234287520482,screen
0.027371618498835307,0.012989061456858415,0.060324251833994556,0.032792087269940484,screen
0.02650927944538382,0.010882534457930467,0.029731406931228718,0.016611964762136444,screen
0.016613648802088682,0.007624207089899087,0.03924440168023771,0.03334143218921419,screen
0.013187029280475096,0.018828498553656016,0.04976912179771393,0.07950816162072308,screen
0.028950328283229736,0.01721574779620499,0.07084341270271736,0.05354288249286758,screen
0.025691389687316383,0.017597072613777808,0.08934179351947456,0.05187823250876215,screen
0.01575723390037,0.0196726524191254,0.11453671104206856,0.060066117341122015,screen
0.046717056822516034,0.012012866967388893,0.09736555342338457,0.05831027255305281,screen
0.02480717452476871,0.009154578213064769,0.11477865862067524,0.029597040856358236,screen
0.029720534969629453,0.007650874800968479,0.05006256111537531,0.05965447602754832,screen
0.02621534421236449,0.00044199554208177187,0.11837384188149713,0.048337264509075446,screen
0.02895015967921706,0.00822685859075961,0.06960179654020607,0.06992728036188041,screen
0.030059241372410558,0.008574720794185428,0.09936678226990356,0.03800212125967281,screen
0.025637638764888844,0.010634998440354707,0.05637991096961528,0.04316475346446852,screen
0.028526413981501686,0.0021321845348456756,0.12712151824914125,0.07064713482292141,screen
0.04271780837245733,0.027070093561527744,0.11730905233380481,0.04508371561923054,screen
0.033802314777126204,0.03251620291015215,0.17170832390420526,0.10583293027891366,screen
0.03132540241430711,0.00763644029648932,0.14477169128024647,0.09636606064177741,screen
0.0302241819939353,0.01801919906659369,0.1302799278356515,0.07434306141874648,screen
0.03428782576951501,0.021880986061358285,0.14607543478343618,0.07054392258005013,screen
0.06327899310656379,0.005936910563896375,0.10058775833529501,0.07865623676372707,screen
0.026225391417294474,0.012619674141443818,0.17705625530286484,0.11652282004037696,screen
0.03369775476618965,0.004836613731296324,0.12380714671060142,0.1522288797450185,screen
0.054248719207797766,0.0006449395125514539,0.0943919655089338,0.09637910735115089,screen
0.029691340533630307,0.013993338140860548,0.08134307603805141,0.14305031422172973,screen
0.016236446627902353,0.03170908012213439,0.14177433333001285,0.02138882765144021,screen
0.022524511826015777,0.015363051542390345,0.12871805589420274,0.17321702807297745,screen
0.015761127314253623,0.030469244257216865,0.1473694948045488,0.18882236541681466,screen
0.005292192366573405,0.040962123955008554,0.16213858233970582,0.13505681955268173,screen
0.008168450376572963,0.022449132879076596,0.1998303903280155,0.15391163862836588,screen
0.0030966458646254614,0.030460193032285133,0.14410971976838657,0.1050962538966946,screen
0.0003461102595370993,0.0009100500566723679,0.0987683869359262,0.13663297998372326,screen
0.014211438756724757,0.004553620049698616,0.20067084985974412,0.16720466792637692,screen
0.01397603965986024,0.01504334042044611,0.12361726195949457,0.09755972593736417,screen
0.040827844876276415,0.008633090109806639,0.12956922743295662,0.16299496397658764,screen
0.053445979751906215,0.003991091130574182,0.11375321842791115,0.11742034991743332,screen
0.04886128138474361,0.00880576052789977,0.1133234203772355,0.11950708904740175,screen
0.04003924827961144,0.017659921225630062,0.12947061435720508,0.09520296130343307,screen
0.04599710055614768,0.01303303189975486,0.1196190914205229,0.11894435822006125,screen
0.03627894488883035,0.014439280852462094,0.13525019718561385,0.0932161025947496,screen
0.02018679474743014,0.013785951038625727,0.1221264765550542,0.13848319932098088,screen
0.032527556088138745,0.011523768725622796,0.1567912225125442,0.13347918516343776,screen
0.02135457296828564,0.026697951835468605,0.19359544172768733,0.1734889670610809,screen
0.02554219361527205,0.015982257833738734,0.26919219036717545,0.2574106661153941,screen
0.021519888830988362,0.008575998235164351,0.220421299560988,0.22816149613241432,screen
0.0194498073308147,0.018774998611188268,0.1818447118418474,0.19720210227832485,screen
0.01613394297435021,0.028643726832150468,0.14352060340524653,0.13493314320737487,screen
0.0116837422389194,0.027344185027248984,0.15448645753063164,0.1580788450860633,screen
0.014432805979311998,0.008833342159614468,0.15812941828404,0.14864794241619614,screen
6.89189375456588e-06,0.011817963304222419,0.13935491507093475,0.1269268270034358,screen
0.03681901169823512,0.02364364041620377,0.15235651560548505,0.09727694974545996,screen
0.004208349003384731,0.01773052201381393,0.13259024002931655,0.14975659603992503,screen
0.007987138966563135,0.027186293302219628,0.17851625595817067,0.11286086095676055,screen
0.014942809211529663,0.027405174664998557,0.15839082651504646,0.09184915788245361,screen
0.015863534794772097,0.032275754975276856,0.1361269627984908,0.1354061212755328,screen
0.002202533926627391,0.024017949979092536,0.13552926737663906,0.13381971329245523,screen
0.016697388188137954,0.042615379397736346,0.15146491079970736,0.04789820182104286,screen
0.004697589985899882,0.022502057909344033,0.16501507629277726,0.14440503009313743,screen
0.005639188841266716,0.035593954391528515,0.14035078915516339,0.1020708868097715,screen
0.010812096119954121,0.03152128528509953,0.1813888047599514,0.1743057123504177,screen
0.014518221776470537,0.024233166996115725,0.14114447137867192,0.17788965250579988,screen
0.01681255668024176,0.025869889837432734,0.07132152612078164,0.1367437394279319,screen
0.0011169588970567203,0.017646490246776524,0.1258288589752421,0.18390110615071908,screen
0.002738126507845764,0.011850962958267727,0.13218177062472924,0.17414112389815908,screen
0.025600569952351604,0.024764819222486682,0.14508970337627533,0.1437509863277047,screen
0.015565947427807944,0.017811060799566545,0.19081886578284848,0.2241979980163526,screen
0.027303665710258565,0.028425680736212596,0.1571102736781115,0.18206423597095403,screen
0.009194918107221102,0.026626794457929814,0.1669877728775632,0.14639066713282778,screen
0.01646635946790593,0.02157124785766751,0.14619486519410668,0.14144937510753783,screen
0.01063386662699647,0.024700589867377894,0.15601288627018778,0.18326134949792847,screen
0.00541717262877868,0.020392871181491464,0.08135219047116458,0.14684159535613378,screen
0.025030628346951432,0.01332552936625994,0.10886694830777995,0.13526956081722152,screen
0.0016497431299439776,0.017269876213189365,0.16696375373615713,0.2014604041825776,screen
0.016814176674520575,0.027035415303571727,0.18292851975550906,0.13110344827586207,screen
0.0029355276854503417,0.024998648904261355,0.15421358326514426,0.11249620937311668,screen
0.0130342427601968,0.016422134016680356,0.1627584247045729,0.16384005529272203,screen
0.019027071480993748,0.022557151527412504,0.1271056457904816,0.12818775455499878,screen
0.022126895330382333,0.022354818175225416,0.12589514869788396,0.09998826286329474,screen
0.013039196615279872,0.02464868897166745,0.12172748553958214,0.10339818663382555,screen
0.018082072013192462,0.02264784376005597,0.1426214546475709,0.08625195766456852,screen
0.019283844460239584,0.022025904513451038,0.13659731772615855,0.10735119489386967,screen
0.026757443229456723,0.025245921267384633,0.1321739072827208,0.09838334456539535,screen
0.010302230971935257,0.021963005249386276,0.13497783070480343,0.12134358049710914,screen
0.00827753325923445,0.01984053991141468,0.16210776858288956,0.12502478282898746,screen
0.012230565144259844,0.015376146309430856,0.13796063680977577,0.1394179014467922,screen
0.007179785248860473,0.0032927754792273604,0.13616297036374408,0.16977888539693875,screen
0.008305721115754148,0.01359958330105345,0.18705033406301919,0.17103129041686804,screen
0.03242827641570004,0.03400392841413586,0.1295278620976344,0.11704444407851403,screen
0.0316116752623666,0.016903785001071984,0.14597132205574082,0.10322752030888156,screen
0.03498739378709104,0.013478726057261458,0.14872022357272768,0.09487888091476834,screen
0.030102960376350324,0.02773604932869864,0.13028656052998933,0.09976883136068097,screen
0.02721075985147045,0.0211252196186198,0.12012415400387909,0.14657071194576646,screen
0.03273873677463878,0.016256951694870264,0.08782010103653652,0.12207101890465602,screen
0.030965162631002293,0.02086021505376344,0.10045757405474834,0.1560294961321041,screen
0.03019901290121209,0.020652921467439692,0.06067371410539602,0.13648035222742722,screen
0.012478257115012152,0.02060756330283632,0.08168197101677252,0.17165773493718067,screen
0.010441460350107009,0.03470581897444823,0.1823429213840406,0.16586188880107589,screen
0.017026400553899878,0.06151411077580703,0.2010403115531523,0.07798754893687912,screen
0.010887632179486705,0.06227470187599785,0.5932184042796058,0.26267160909029535,screen
0.04073312975862739,0.05266218250206694,2.1046810173212527,1.885687171081011,screen
0.027585717486074954,0.05481913314903924,1.3192552138833917,1.5329311078035297,screen
0.02710204841555628,0.05736193592232453,0.9401297717516891,1.0165205024887414,screen
0.0057382183466391365,0.08134535945730852,0.20797437031459598,0.1361261404625504,screen
0.014578885720565963,0.06620413116695767,0.1933706465693599,0.18724726544508674,screen
0.02285283027873234,0.06012275369588952,0.07353297163326901,0.12871501001367044,screen
0.03798017705500771,0.09480655885993049,0.09250905933866828,0.06450024804018101,screen
0.026878402611750497,0.08610007457632124,0.09342233750956713,0.04155949563885364,screen
0.01103290226402874,0.03340984862344869,0.1255060160990249,0.08471574364628388,screen
0.0021822041436703322,0.022373030160041392,0.09754363195697013,0.09189675274090417,screen
0.028188783697573,0.04965092934231013,0.15330998574866092,0.0645139474412731,screen
0.018189402778761226,0.042845303633795906,0.11796101034073572,0.02561013122468055,screen
0.02130879542258177,0.049299720860873864,0.08400657424317974,0.09153226597068057,screen
0.02639297616495488,0.03590332296170275,0.16969894396356952,0.08002296612787586,screen
0.01252408959767089,0.03730752168447293,0.14819262538283492,0.04334434066998304,screen
0.01957600975944156,0.022416639466058944,0.1660744889330513,0.10989464616933867,screen
0.022454294416547553,0.03603834636047564,0.15993325554844617,0.12028819812519433,screen
0.022144258360955047,0.033668634531247014,0.16638416369029602,0.12422382883677188,screen
0.026810229117547886,0.0412334238849778,0.17877759396736329,0.04345205633056234,screen
0.022079200055010236,0.0325054952503607,0.12703477581550227,0.06013486942897584,screen
0.03507692937472063,0.03237083116703691,0.1723099524824057,0.0625259487846864,screen
0.018997348575402605,0.01911952967158311,0.11632766829385886,0.08146953810940173,screen
0.009319197285900268,0.02462103773110038,0.1278600518000609,0.08242813702180635,screen
0.010245714236125714,0.029080333272966972,0.14173553400155867,0.07648849621229885,screen
0.014509421411842303,0.03831628535623602,0.12979184341291963,0.07412560304382805,screen
0.011582693963507933,0.026846033020156188,0.12485337749258263,0.1653987945461993,screen
0.004364473381437157,0.04947520492268568,0.14505284083434436,0.11055608587640296,screen
0.01440987610051344,0.06541863062477353,0.11303138520113877,0.09214643788844894,screen
0.018402216884296406,0.06278934917447775,0.15808193840747248,0.1173439064064064,screen
0.019478433603773486,0.05587066609842312,0.1515129225503578,0.0798674976046384,screen
0.03042601842872849,0.051478760163707386,0.15215248754500876,0.11083902698116527,screen
0.021015156138744787,0.05719925209228464,0.13109651046234808,0.12225401212955798,screen
0.002993486314237056,0.05903943279420606,0.13093013657130192,0.13615843698625069,screen
0.0015361227841244256,0.031029616950729113,0.1012457299486571,0.12094520672041699,screen
0.0349428853700052,0.011535825904293473,0.16936690120423084,0.06858910207270286,screen
0.027004088387763307,0.0147336417884352,0.14387803280128542,0.08791334607140577,screen
0.027068259385665528,0.02644282712004392,0.16765408778030597,0.09673139264309233,screen
0.05232788427776519,0.021930474422065086,0.11248818046737809,0.0004891377102863086,screen
0.025540255493437823,0.030274057865929172,0.1138635190446577,0.033619613384735694,screen
0.02825471613069947,0.030790343048498283,0.1740585436658334,0.09618640591319655,screen
0.01744273754616846,0.034162553358939925,0.1697709328312836,0.08380295021332984,screen
0.004842604739252846,0.03337766160453641,0.16672029569351857,0.06454216084810575,screen
0.01531573353531158,0.02685169759770766,0.15702794609023144,0.12164282062594982,screen
0.019295900512905237,0.04369910899309941,0.15623981912644735,0.09729305187958599,screen
0.008017527692987003,0.05409225960994767,0.06934038405459333,0.09732877961204539,screen
0.026126479894936827,0.05871032745591939,0.13214036533571832,0.08358578903883228,screen
0.008793224028014133,0.045776369872865506,0.1459147857651132,0.09817564729180975,screen
0.005555866167203137,0.03410118950575253,0.08362864255381461,0.09216130249609143,screen
0.00874754930227194,0.04327024927618106,0.13212061426110513,0.10366747846125644,screen
0.014663521069850497,0.04621181381704735,0.1346927595226952,0.05474684764585663,screen
0.005505818938312205,0.038469153028131836,0.11364077742422206,0.053534880650137145,screen
0.0028579057535213412,0.039124480802389915,0.1686568346035831,0.07383023323053199,screen
0.09180771615438199,0.024321828020218938,1.636916589928755,1.464090308785611,screen
0.036290595351511634,0.025667524798017642,7.162855910267472,1.2977139419461574,screen
0.0501099315011657,0.003642454535786451,269.92537313432837,2.091214022938758,screen
0.09881765342381274,0.054184982782083536,2.8257035275465716,0.6780913450200456,screen
0.04265971788849879,0.02104843027820391,0.23811432883690217,0.2679260732249386,screen
0.004215793465520128,0.044041775386183576,0.12692768329595192,0.0970681598054395,screen
0.012611943834599529,0.022521172697954447,0.13082042983931658,0.14372143843251903,screen
0.005208783202706915,0.04835577862058002,0.09493291535239114,0.19144318410423855,screen
0.017868599437619377,0.05398041685615283,0.0960223381162896,0.22003820272808694,screen
0.03828669629945758,0.036290238501349104,0.13091479571172737,0.15079453030692816,screen
0.02586519167918208,0.0785229814938442,0.14503119825860863,0.13416731012633037,screen
0.01621513001909472,0.05698119476801769,0.09370294033962762,0.1560190351856141,screen
0.01608945017371643,0.04231187889078743,0.09004839899362427,0.16564257819497688,screen
0.008024442986515922,0.04701892105207022,0.07255272773895763,0.17883149184278907,screen
0.007798517003323958,0.023240898231370148,0.11753308815890627,0.1737224533583351,screen
0.001996161766147898,0.0337141762385377,0.10113624717843338,0.1975448566166798,screen
0.008301521962304772,0.038202156870211244,0.08100248148721997,0.13457629151383713,screen
0.008045943246577756,0.03587841193155516,0.09022086983893815,0.11941718547367315,screen
0.023480381779673463,0.061809223574604895,0.11679928651678886,0.14289043769166435,screen
0.02272270725488681,0.06110865337262005,0.1083887104651679,0.175168906258365,screen
0.00610261698668156,0.02830469192324455,0.1240171457979115,0.1105962527762486,screen
0.0005582119735475066,0.04071981623754776,0.10194968229308556,0.14340954942837927,screen
0.042221299844590096,0.0001467514739166491,0.1492649080822612,0.16959898797136616,screen
0.031343899105665714,0.02256168715347268,0.12461619357928243,0.1089006234373478,screen
0.05368636616003564,0.026781824140656628,0.07517141347194356,0.07843574845261465,screen
0.052379585957364326,0.027416451436174376,0.12589722630919295,0.021997066141426123,screen
0.06214106198547262,0.020021693589506107,0.11273658753510359,0.09484292295874057,screen
0.06162484848828656,0.00811850470657824,0.1156869362393816,0.0884940226544698,screen
0.05925708805081617,0.005918190403938751,0.06823577568563242,0.09958606320905383,screen
0.05575463319969447,0.01645634701608208,0.019936445486872966,0.10165809580710783,screen
0.06668897462731482,0.0043073421520782515,0.01563864655846792,0.1101311967191327,screen
0.045645407603462716,0.013457187667814998,0.11267508897537827,0.12551161064574276,screen
0.050251597634160164,0.004661149514331685,0.058144522453563344,0.1754236317838333,screen
0.03817861740625982,0.0224349663277433,0.09495607325494995,0.1483535515686048,screen
0.043446396144353326,0.028756324188463526,0.03316316347860797,0.18706867957429468,screen
0.015680523291981042,0.04545407146196533,0.06536901305117328,0.17029840177590108,screen
0.014569167944518594,0.03891362727686117,0.15104644016259988,0.14607608705844843,screen
0.02608945099691811,0.0343134938848241,0.14529929548590856,0.14936712696857354,screen
0.00947823096596359,0.027410329669584788,0.1561910349635196,0.10660290588218387,screen
0.019549249790447944,0.06089559031932171,0.22014488177469735,0.12360290918132653,screen
0.024373198780925722,0.052802006448300076,0.19830544466151362,0.10592440908710454,screen
0.03913715589826617,0.04941516390071911,0.2284588973672767,0.05024395774526746,screen
0.07134148300742968,0.018293151121499415,20.9969473235837,2.2762950343870276,screen
0.03805004147954201,0.06133050259461301,5.929807765949299,0.802656437383976,screen
0.10084280623707556,0.00730761061010676,1.6357769802836388,0.9828953143860419,screen
0.07002163219606587,0.007562418782609288,0.4371881312800063,0.21092051115442928,screen
0.02995218353047141,0.004925839531710752,0.24781095685630614,0.0777059641499609,screen
0.04366045232675938,0.004255868642796215,0.2092639305394667,0.09999497915383293,screen
0.051835798329915236,0.022183307223948196,0.21605557173346504,0.09164853815508268,screen
0.06276666296771691,0.0047956108384132196,0.14170695181782064,0.08551462876955675,screen
0.05382047526112413,0.001749680792691648,0.12171633909930885,0.06799741549892986,screen
0.05658264106960275,0.00762787805636327,0.0760285818314218,0.08571637558142241,screen
0.07640070708824799,0.0026079651491493763,0.07610655139362317,0.09449868002384473,screen
0.060774108766954556,0.02204257257659825,0.04687478647727359,0.08151323621530633,screen
0.0014594211467363818,0.09629918095461643,0.04737780819844219,0.08409599160998782,screen
0.0015995706229850882,0.09540053591244958,0.04974673507973271,0.0737183734962701,screen
0.04036940290615284,0.07750990835441052,0.11493055238477906,0.09423023043529344,screen
0.023695364356101332,0.06723898027575811,0.07646995841565009,0.04935050718820696,screen
0.01759213650180834,0.06262470732405011,0.08263063973126496,0.08641904205883977,screen
0.02922050126232845,0.05954164451675607,0.04594255061696044,0.11014704760848314,screen
0.01977822945451543,0.04685053909691134,0.09660239534500785,0.08784063599516091,screen
